Id,Fault
30581,1
30582,1
30583,0
30584,1
30585,1
30586,1
30587,1
30588,1
30589,1
30590,0
30591,0
30592,0
30593,0
30594,0
30595,1
30596,0
30597,1
30598,1
30599,1
30600,1
30601,0
30602,0
30603,1
30604,0
30605,1
30606,0
30607,0
30608,1
30609,0
30610,1
30611,0
30612,1
30613,0
30614,1
30615,1
30616,0
30617,0
30618,0
30619,1
30620,1
30621,1
30622,0
30623,1
30624,1
30625,0
30626,1
30627,0
30628,1
30629,1
30630,1
30631,1
30632,0
30633,1
30634,1
30635,1
30636,1
30637,0
30638,1
30639,1
30640,1
30641,0
30642,1
30643,1
30644,0
30645,0
30646,0
30647,1
30648,0
30649,0
30650,0
30651,0
30652,1
30653,0
30654,0
30655,1
30656,1
30657,0
30658,1
30659,0
30660,1
30661,1
30662,1
30663,1
30664,0
30665,1
30666,1
30667,1
30668,0
30669,0
30670,0
30671,0
30672,1
30673,0
30674,0
30675,0
30676,1
30677,0
30678,1
30679,1
30680,1
30681,0
30682,1
30683,1
30684,1
30685,0
30686,0
30687,1
30688,0
30689,1
30690,0
30691,1
30692,0
30693,1
30694,0
30695,0
30696,0
30697,0
30698,0
30699,1
30700,0
30701,1
30702,0
30703,1
30704,1
30705,1
30706,1
30707,1
30708,1
30709,0
30710,0
30711,0
30712,1
30713,1
30714,0
30715,1
30716,0
30717,1
30718,1
30719,0
30720,0
30721,1
30722,0
30723,1
30724,1
30725,0
30726,1
30727,0
30728,1
30729,1
30730,1
30731,0
30732,1
30733,1
30734,0
30735,1
30736,1
30737,0
30738,1
30739,1
30740,0
30741,1
30742,1
30743,1
30744,0
30745,1
30746,1
30747,1
30748,1
30749,1
30750,1
30751,0
30752,0
30753,1
30754,1
30755,0
30756,1
30757,1
30758,0
30759,0
30760,0
30761,1
30762,0
30763,1
30764,1
30765,0
30766,1
30767,0
30768,0
30769,0
30770,1
30771,1
30772,0
30773,0
30774,0
30775,0
30776,1
30777,1
30778,1
30779,1
30780,1
30781,1
30782,1
30783,1
30784,0
30785,1
30786,0
30787,1
30788,1
30789,1
30790,1
30791,1
30792,0
30793,0
30794,1
30795,1
30796,1
30797,1
30798,1
30799,0
30800,1
30801,1
30802,1
30803,1
30804,1
30805,1
30806,1
30807,1
30808,1
30809,1
30810,1
30811,1
30812,1
30813,1
30814,1
30815,1
30816,0
30817,0
30818,0
30819,1
30820,0
30821,1
30822,1
30823,1
30824,0
30825,0
30826,0
30827,0
30828,0
30829,0
30830,1
30831,1
30832,1
30833,1
30834,1
30835,0
30836,0
30837,0
30838,1
30839,0
30840,1
30841,0
30842,1
30843,0
30844,0
30845,1
30846,1
30847,1
30848,0
30849,0
30850,0
30851,0
30852,0
30853,0
30854,0
30855,1
30856,0
30857,1
30858,0
30859,1
30860,0
30861,0
30862,1
30863,1
30864,1
30865,1
30866,1
30867,1
30868,1
30869,0
30870,1
30871,1
30872,0
30873,1
30874,1
30875,1
30876,0
30877,1
30878,0
30879,1
30880,1
30881,1
30882,1
30883,0
30884,0
30885,1
30886,1
30887,1
30888,0
30889,0
30890,1
30891,0
30892,1
30893,1
30894,1
30895,0
30896,0
30897,1
30898,1
30899,1
30900,0
30901,1
30902,1
30903,1
30904,0
30905,1
30906,1
30907,1
30908,1
30909,1
30910,1
30911,1
30912,0
30913,0
30914,0
30915,0
30916,1
30917,0
30918,1
30919,1
30920,1
30921,0
30922,1
30923,0
30924,1
30925,1
30926,1
30927,0
30928,1
30929,0
30930,0
30931,0
30932,1
30933,0
30934,1
30935,0
30936,0
30937,1
30938,0
30939,1
30940,1
30941,1
30942,0
30943,1
30944,1
30945,1
30946,1
30947,1
30948,0
30949,0
30950,1
30951,1
30952,1
30953,0
30954,0
30955,1
30956,0
30957,1
30958,1
30959,1
30960,1
30961,0
30962,0
30963,1
30964,1
30965,0
30966,0
30967,0
30968,0
30969,1
30970,1
30971,0
30972,0
30973,1
30974,0
30975,1
30976,1
30977,0
30978,1
30979,1
30980,1
30981,1
30982,1
30983,1
30984,0
30985,0
30986,1
30987,0
30988,0
30989,1
30990,0
30991,0
30992,1
30993,1
30994,0
30995,1
30996,0
30997,1
30998,1
30999,0
31000,0
31001,0
31002,1
31003,1
31004,0
31005,1
31006,0
31007,0
31008,0
31009,1
31010,0
31011,1
31012,0
31013,1
31014,1
31015,1
31016,1
31017,1
31018,1
31019,0
31020,1
31021,1
31022,0
31023,0
31024,1
31025,1
31026,1
31027,0
31028,1
31029,0
31030,1
31031,0
31032,0
31033,0
31034,1
31035,1
31036,0
31037,1
31038,1
31039,1
31040,0
31041,0
31042,0
31043,1
31044,1
31045,0
31046,1
31047,1
31048,0
31049,0
31050,0
31051,0
31052,1
31053,0
31054,0
31055,0
31056,1
31057,1
31058,1
31059,1
31060,0
31061,0
31062,1
31063,0
31064,0
31065,0
31066,0
31067,1
31068,1
31069,0
31070,1
31071,0
31072,1
31073,1
31074,1
31075,0
31076,1
31077,1
31078,1
31079,1
31080,0
31081,0
31082,1
31083,0
31084,1
31085,1
31086,1
31087,0
31088,1
31089,1
31090,0
31091,0
31092,0
31093,1
31094,0
31095,0
31096,0
31097,0
31098,0
31099,1
31100,0
31101,1
31102,0
31103,1
31104,1
31105,1
31106,0
31107,1
31108,1
31109,1
31110,0
31111,1
31112,1
31113,1
31114,0
31115,1
31116,0
31117,0
31118,0
31119,0
31120,0
31121,1
31122,0
31123,1
31124,0
31125,0
31126,1
31127,1
31128,1
31129,0
31130,1
31131,1
31132,0
31133,0
31134,0
31135,1
31136,1
31137,1
31138,0
31139,1
31140,0
31141,0
31142,0
31143,1
31144,0
31145,1
31146,0
31147,1
31148,1
31149,1
31150,0
31151,0
31152,0
31153,0
31154,1
31155,1
31156,1
31157,0
31158,1
31159,0
31160,0
31161,0
31162,0
31163,0
31164,1
31165,1
31166,0
31167,1
31168,1
31169,1
31170,0
31171,1
31172,1
31173,1
31174,0
31175,0
31176,0
31177,0
31178,1
31179,1
31180,1
31181,1
31182,1
31183,1
31184,1
31185,1
31186,0
31187,1
31188,1
31189,1
31190,1
31191,0
31192,1
31193,1
31194,1
31195,1
31196,0
31197,1
31198,1
31199,1
31200,1
31201,1
31202,0
31203,0
31204,1
31205,1
31206,0
31207,0
31208,1
31209,0
31210,0
31211,1
31212,0
31213,1
31214,0
31215,0
31216,1
31217,1
31218,0
31219,0
31220,0
31221,0
31222,1
31223,0
31224,1
31225,1
31226,0
31227,0
31228,1
31229,1
31230,1
31231,0
31232,0
31233,0
31234,0
31235,1
31236,0
31237,0
31238,1
31239,1
31240,1
31241,0
31242,1
31243,1
31244,0
31245,0
31246,1
31247,1
31248,1
31249,1
31250,0
31251,0
31252,1
31253,0
31254,0
31255,1
31256,1
31257,1
31258,0
31259,0
31260,0
31261,0
31262,1
31263,0
31264,0
31265,0
31266,0
31267,1
31268,0
31269,0
31270,1
31271,0
31272,1
31273,0
31274,1
31275,1
31276,0
31277,0
31278,0
31279,1
31280,0
31281,1
31282,1
31283,1
31284,1
31285,1
31286,0
31287,0
31288,0
31289,0
31290,0
31291,1
31292,1
31293,0
31294,0
31295,0
31296,1
31297,1
31298,0
31299,1
31300,0
31301,0
31302,1
31303,0
31304,0
31305,1
31306,0
31307,1
31308,0
31309,1
31310,1
31311,1
31312,0
31313,0
31314,0
31315,1
31316,1
31317,0
31318,1
31319,1
31320,0
31321,0
31322,1
31323,0
31324,0
31325,1
31326,1
31327,1
31328,0
31329,0
31330,1
31331,1
31332,0
31333,0
31334,1
31335,1
31336,1
31337,0
31338,1
31339,1
31340,1
31341,0
31342,0
31343,1
31344,0
31345,1
31346,1
31347,1
31348,1
31349,1
31350,1
31351,0
31352,0
31353,0
31354,0
31355,1
31356,0
31357,0
31358,1
31359,0
31360,1
31361,1
31362,0
31363,1
31364,1
31365,1
31366,0
31367,1
31368,1
31369,1
31370,0
31371,0
31372,1
31373,0
31374,1
31375,0
31376,1
31377,1
31378,0
31379,1
31380,1
31381,1
31382,1
31383,0
31384,0
31385,1
31386,0
31387,1
31388,1
31389,1
31390,1
31391,0
31392,1
31393,0
31394,0
31395,1
31396,0
31397,1
31398,0
31399,1
31400,1
31401,1
31402,1
31403,0
31404,0
31405,1
31406,0
31407,1
31408,1
31409,1
31410,0
31411,1
31412,0
31413,0
31414,1
31415,1
31416,0
31417,0
31418,0
31419,0
31420,1
31421,1
31422,0
31423,0
31424,1
31425,0
31426,1
31427,1
31428,1
31429,1
31430,1
31431,0
31432,1
31433,0
31434,0
31435,1
31436,1
31437,1
31438,1
31439,1
31440,1
31441,0
31442,1
31443,1
31444,1
31445,0
31446,1
31447,1
31448,1
31449,1
31450,1
31451,1
31452,1
31453,1
31454,1
31455,1
31456,0
31457,1
31458,1
31459,0
31460,0
31461,1
31462,1
31463,0
31464,0
31465,0
31466,1
31467,0
31468,0
31469,1
31470,0
31471,1
31472,0
31473,0
31474,1
31475,0
31476,0
31477,1
31478,0
31479,1
31480,1
31481,0
31482,1
31483,1
31484,1
31485,1
31486,1
31487,1
31488,1
31489,0
31490,0
31491,1
31492,0
31493,1
31494,0
31495,0
31496,1
31497,0
31498,0
31499,0
31500,0
31501,1
31502,1
31503,0
31504,1
31505,1
31506,1
31507,1
31508,0
31509,0
31510,0
31511,0
31512,0
31513,1
31514,0
31515,0
31516,0
31517,1
31518,1
31519,1
31520,1
31521,1
31522,1
31523,0
31524,1
31525,1
31526,0
31527,1
31528,0
31529,0
31530,1
31531,0
31532,0
31533,1
31534,1
31535,0
31536,1
31537,0
31538,0
31539,0
31540,1
31541,0
31542,1
31543,1
31544,1
31545,1
31546,0
31547,1
31548,1
31549,1
31550,0
31551,0
31552,1
31553,0
31554,0
31555,1
31556,0
31557,0
31558,1
31559,1
31560,0
31561,1
31562,1
31563,1
31564,0
31565,1
31566,1
31567,0
31568,1
31569,1
31570,0
31571,0
31572,1
31573,1
31574,1
31575,0
31576,0
31577,1
31578,1
31579,1
31580,1
31581,0
31582,0
31583,1
31584,1
31585,1
31586,1
31587,1
31588,1
31589,0
31590,0
31591,1
31592,1
31593,1
31594,0
31595,1
31596,1
31597,1
31598,0
31599,0
31600,0
31601,1
31602,0
31603,1
31604,0
31605,1
31606,0
31607,1
31608,0
31609,1
31610,0
31611,1
31612,1
31613,1
31614,0
31615,1
31616,1
31617,1
31618,1
31619,0
31620,1
31621,0
31622,0
31623,1
31624,0
31625,1
31626,1
31627,0
31628,0
31629,0
31630,1
31631,0
31632,1
31633,0
31634,1
31635,1
31636,1
31637,1
31638,0
31639,1
31640,0
31641,1
31642,1
31643,0
31644,1
31645,1
31646,1
31647,1
31648,0
31649,1
31650,0
31651,0
31652,1
31653,0
31654,1
31655,1
31656,1
31657,1
31658,0
31659,0
31660,0
31661,1
31662,1
31663,0
31664,0
31665,1
31666,1
31667,1
31668,0
31669,1
31670,1
31671,1
31672,1
31673,0
31674,0
31675,1
31676,1
31677,0
31678,1
31679,0
31680,0
31681,0
31682,1
31683,1
31684,0
31685,0
31686,1
31687,0
31688,1
31689,0
31690,0
31691,1
31692,0
31693,1
31694,1
31695,0
31696,0
31697,1
31698,1
31699,0
31700,0
31701,1
31702,1
31703,1
31704,1
31705,1
31706,0
31707,1
31708,1
31709,1
31710,1
31711,1
31712,1
31713,1
31714,0
31715,0
31716,1
31717,1
31718,1
31719,1
31720,0
31721,0
31722,0
31723,0
31724,0
31725,1
31726,0
31727,1
31728,1
31729,1
31730,1
31731,1
31732,1
31733,0
31734,1
31735,1
31736,0
31737,1
31738,1
31739,1
31740,1
31741,0
31742,1
31743,0
31744,1
31745,1
31746,0
31747,0
31748,1
31749,1
31750,1
31751,1
31752,1
31753,0
31754,0
31755,1
31756,1
31757,1
31758,0
31759,1
31760,1
31761,0
31762,1
31763,0
31764,1
31765,0
31766,1
31767,1
31768,1
31769,0
31770,0
31771,0
31772,1
31773,1
31774,1
31775,0
31776,1
31777,1
31778,0
31779,1
31780,1
31781,1
31782,1
31783,1
31784,1
31785,1
31786,1
31787,0
31788,0
31789,1
31790,1
31791,0
31792,1
31793,1
31794,0
31795,1
31796,0
31797,0
31798,1
31799,0
31800,1
31801,0
31802,0
31803,1
31804,1
31805,1
31806,1
31807,1
31808,0
31809,0
31810,1
31811,1
31812,1
31813,0
31814,1
31815,1
31816,1
31817,0
31818,1
31819,1
31820,1
31821,1
31822,1
31823,1
31824,0
31825,0
31826,0
31827,1
31828,0
31829,1
31830,1
31831,0
31832,0
31833,1
31834,0
31835,1
31836,0
31837,0
31838,1
31839,1
31840,0
31841,1
31842,1
31843,0
31844,1
31845,1
31846,1
31847,1
31848,1
31849,1
31850,0
31851,1
31852,1
31853,0
31854,1
31855,1
31856,0
31857,1
31858,1
31859,0
31860,1
31861,1
31862,1
31863,0
31864,0
31865,1
31866,1
31867,0
31868,0
31869,1
31870,1
31871,1
31872,1
31873,1
31874,1
31875,0
31876,1
31877,0
31878,0
31879,1
31880,1
31881,0
31882,0
31883,1
31884,0
31885,0
31886,1
31887,1
31888,1
31889,1
31890,0
31891,1
31892,1
31893,1
31894,0
31895,0
31896,1
31897,1
31898,0
31899,1
31900,0
31901,1
31902,0
31903,1
31904,0
31905,0
31906,0
31907,1
31908,1
31909,1
31910,1
31911,0
31912,0
31913,1
31914,1
31915,1
31916,1
31917,1
31918,1
31919,0
31920,1
31921,1
31922,0
31923,0
31924,1
31925,1
31926,1
31927,1
31928,1
31929,1
31930,1
31931,0
31932,1
31933,0
31934,0
31935,0
31936,1
31937,0
31938,1
31939,1
31940,1
31941,0
31942,1
31943,1
31944,1
31945,1
31946,0
31947,1
31948,1
31949,1
31950,1
31951,1
31952,0
31953,0
31954,0
31955,0
31956,1
31957,0
31958,0
31959,1
31960,1
31961,1
31962,0
31963,1
31964,0
31965,1
31966,1
31967,0
31968,1
31969,0
31970,1
31971,1
31972,0
31973,0
31974,1
31975,0
31976,0
31977,1
31978,1
31979,1
31980,0
31981,0
31982,1
31983,0
31984,1
31985,1
31986,0
31987,0
31988,1
31989,1
31990,0
31991,1
31992,1
31993,1
31994,1
31995,1
31996,0
31997,1
31998,0
31999,0
32000,1
32001,0
32002,0
32003,0
32004,0
32005,0
32006,1
32007,1
32008,1
32009,0
32010,1
32011,0
32012,0
32013,1
32014,0
32015,1
32016,1
32017,1
32018,1
32019,1
32020,0
32021,1
32022,1
32023,0
32024,1
32025,0
32026,0
32027,1
32028,1
32029,1
32030,1
32031,0
32032,0
32033,1
32034,1
32035,0
32036,1
32037,0
32038,1
32039,0
32040,0
32041,1
32042,0
32043,0
32044,1
32045,1
32046,0
32047,0
32048,0
32049,1
32050,1
32051,0
32052,0
32053,0
32054,1
32055,1
32056,0
32057,1
32058,0
32059,0
32060,1
32061,0
32062,1
32063,0
32064,1
32065,0
32066,1
32067,1
32068,1
32069,1
32070,1
32071,0
32072,0
32073,0
32074,1
32075,0
32076,1
32077,0
32078,1
32079,1
32080,1
32081,0
32082,1
32083,1
32084,1
32085,0
32086,0
32087,1
32088,1
32089,0
32090,1
32091,1
32092,1
32093,1
32094,1
32095,0
32096,0
32097,0
32098,1
32099,1
32100,1
32101,0
32102,0
32103,1
32104,1
32105,0
32106,0
32107,1
32108,1
32109,0
32110,0
32111,1
32112,0
32113,1
32114,0
32115,0
32116,1
32117,1
32118,0
32119,1
32120,1
32121,1
32122,0
32123,0
32124,0
32125,0
32126,1
32127,0
32128,0
32129,0
32130,1
32131,0
32132,0
32133,1
32134,0
32135,1
32136,1
32137,0
32138,1
32139,1
32140,0
32141,1
32142,1
32143,0
32144,0
32145,1
32146,1
32147,1
32148,1
32149,1
32150,0
32151,1
32152,0
32153,1
32154,1
32155,0
32156,1
32157,0
32158,0
32159,1
32160,1
32161,1
32162,1
32163,1
32164,0
32165,0
32166,0
32167,0
32168,1
32169,1
32170,1
32171,0
32172,1
32173,0
32174,1
32175,1
32176,1
32177,1
32178,0
32179,1
32180,1
32181,1
32182,0
32183,0
32184,0
32185,1
32186,1
32187,1
32188,1
32189,1
32190,0
32191,1
32192,0
32193,0
32194,0
32195,1
32196,0
32197,1
32198,0
32199,1
32200,1
32201,1
32202,1
32203,1
32204,1
32205,0
32206,1
32207,1
32208,1
32209,0
32210,0
32211,0
32212,0
32213,0
32214,1
32215,1
32216,0
32217,1
32218,1
32219,0
32220,1
32221,0
32222,0
32223,1
32224,1
32225,1
32226,1
32227,0
32228,1
32229,0
32230,1
32231,1
32232,0
32233,0
32234,1
32235,1
32236,1
32237,1
32238,0
32239,1
32240,1
32241,0
32242,1
32243,1
32244,1
32245,1
32246,1
32247,1
32248,0
32249,0
32250,1
32251,0
32252,1
32253,0
32254,1
32255,1
32256,0
32257,1
32258,1
32259,1
32260,0
32261,1
32262,0
32263,1
32264,0
32265,1
32266,0
32267,0
32268,0
32269,1
32270,0
32271,0
32272,1
32273,0
32274,1
32275,1
32276,1
32277,1
32278,1
32279,1
32280,0
32281,0
32282,0
32283,1
32284,1
32285,1
32286,1
32287,1
32288,1
32289,0
32290,1
32291,1
32292,0
32293,0
32294,1
32295,0
32296,0
32297,1
32298,1
32299,1
32300,1
32301,0
32302,0
32303,1
32304,1
32305,1
32306,1
32307,1
32308,0
32309,1
32310,0
32311,1
32312,0
32313,1
32314,1
32315,0
32316,0
32317,1
32318,0
32319,1
32320,1
32321,1
32322,0
32323,1
32324,0
32325,0
32326,1
32327,1
32328,1
32329,0
32330,1
32331,1
32332,0
32333,1
32334,0
32335,1
32336,0
32337,1
32338,1
32339,0
32340,1
32341,1
32342,0
32343,1
32344,0
32345,1
32346,1
32347,1
32348,0
32349,1
32350,1
32351,1
32352,1
32353,1
32354,1
32355,1
32356,1
32357,1
32358,1
32359,1
32360,0
32361,1
32362,0
32363,1
32364,1
32365,0
32366,0
32367,1
32368,0
32369,0
32370,0
32371,0
32372,0
32373,1
32374,1
32375,1
32376,1
32377,0
32378,0
32379,1
32380,1
32381,1
32382,0
32383,1
32384,0
32385,1
32386,0
32387,0
32388,0
32389,0
32390,1
32391,1
32392,1
32393,0
32394,0
32395,1
32396,0
32397,0
32398,1
32399,0
32400,1
32401,1
32402,1
32403,0
32404,1
32405,1
32406,0
32407,1
32408,0
32409,0
32410,1
32411,1
32412,0
32413,1
32414,0
32415,1
32416,1
32417,0
32418,0
32419,0
32420,1
32421,1
32422,0
32423,1
32424,1
32425,0
32426,1
32427,1
32428,1
32429,0
32430,1
32431,0
32432,1
32433,1
32434,1
32435,1
32436,1
32437,0
32438,1
32439,0
32440,0
32441,1
32442,1
32443,0
32444,0
32445,0
32446,1
32447,1
32448,1
32449,1
32450,0
32451,1
32452,0
32453,0
32454,1
32455,0
32456,0
32457,1
32458,0
32459,1
32460,1
32461,1
32462,1
32463,1
32464,0
32465,1
32466,0
32467,1
32468,1
32469,1
32470,0
32471,0
32472,0
32473,1
32474,0
32475,0
32476,1
32477,0
32478,1
32479,0
32480,1
32481,1
32482,0
32483,1
32484,1
32485,1
32486,0
32487,0
32488,1
32489,1
32490,1
32491,0
32492,0
32493,1
32494,1
32495,0
32496,0
32497,0
32498,1
32499,1
32500,1
32501,1
32502,1
32503,0
32504,1
32505,0
32506,1
32507,1
32508,1
32509,0
32510,0
32511,1
32512,1
32513,1
32514,1
32515,0
32516,0
32517,1
32518,0
32519,1
32520,0
32521,1
32522,0
32523,1
32524,0
32525,0
32526,1
32527,0
32528,0
32529,1
32530,0
32531,1
32532,0
32533,0
32534,0
32535,1
32536,1
32537,0
32538,1
32539,0
32540,1
32541,1
32542,1
32543,0
32544,1
32545,0
32546,1
32547,0
32548,0
32549,1
32550,1
32551,1
32552,1
32553,1
32554,1
32555,1
32556,0
32557,0
32558,1
32559,1
32560,0
32561,0
32562,0
32563,1
32564,1
32565,0
32566,0
32567,0
32568,1
32569,0
32570,1
32571,1
32572,0
32573,1
32574,0
32575,1
32576,1
32577,1
32578,1
32579,1
32580,1
32581,0
32582,0
32583,1
32584,0
32585,1
32586,1
32587,1
32588,1
32589,0
32590,1
32591,1
32592,1
32593,1
32594,1
32595,0
32596,0
32597,0
32598,1
32599,0
32600,1
32601,1
32602,1
32603,1
32604,0
32605,1
32606,1
32607,0
32608,0
32609,0
32610,0
32611,0
32612,1
32613,1
32614,1
32615,0
32616,0
32617,0
32618,1
32619,1
32620,1
32621,0
32622,1
32623,1
32624,1
32625,0
32626,0
32627,0
32628,1
32629,0
32630,0
32631,0
32632,1
32633,1
32634,1
32635,1
32636,1
32637,0
32638,1
32639,0
32640,1
32641,0
32642,0
32643,0
32644,1
32645,0
32646,0
32647,1
32648,1
32649,0
32650,1
32651,0
32652,0
32653,1
32654,1
32655,0
32656,1
32657,1
32658,0
32659,1
32660,1
32661,1
32662,1
32663,0
32664,0
32665,0
32666,0
32667,1
32668,0
32669,0
32670,1
32671,1
32672,1
32673,1
32674,1
32675,0
32676,1
32677,1
32678,0
32679,1
32680,0
32681,0
32682,0
32683,0
32684,1
32685,1
32686,1
32687,0
32688,1
32689,1
32690,0
32691,1
32692,0
32693,0
32694,0
32695,1
32696,1
32697,1
32698,1
32699,1
32700,0
32701,0
32702,0
32703,0
32704,1
32705,1
32706,0
32707,1
32708,0
32709,1
32710,0
32711,0
32712,0
32713,0
32714,1
32715,0
32716,1
32717,1
32718,0
32719,0
32720,0
32721,0
32722,1
32723,1
32724,1
32725,0
32726,0
32727,1
32728,0
32729,1
32730,1
32731,0
32732,1
32733,1
32734,1
32735,1
32736,1
32737,1
32738,1
32739,1
32740,0
32741,1
32742,0
32743,1
32744,0
32745,1
32746,1
32747,1
32748,0
32749,1
32750,1
32751,1
32752,1
32753,0
32754,1
32755,1
32756,0
32757,0
32758,1
32759,1
32760,1
32761,1
32762,0
32763,0
32764,1
32765,1
32766,1
32767,1
32768,1
32769,0
32770,1
32771,1
32772,1
32773,1
32774,1
32775,1
32776,1
32777,1
32778,1
32779,1
32780,1
32781,0
32782,0
32783,1
32784,0
32785,0
32786,1
32787,1
32788,0
32789,0
32790,0
32791,1
32792,1
32793,1
32794,1
32795,1
32796,1
32797,0
32798,1
32799,1
32800,1
32801,1
32802,0
32803,1
32804,1
32805,1
32806,1
32807,0
32808,1
32809,0
32810,0
32811,1
32812,1
32813,1
32814,1
32815,1
32816,0
32817,1
32818,0
32819,1
32820,0
32821,1
32822,1
32823,0
32824,1
32825,0
32826,0
32827,1
32828,0
32829,1
32830,0
32831,0
32832,0
32833,0
32834,0
32835,1
32836,0
32837,0
32838,1
32839,1
32840,0
32841,1
32842,1
32843,0
32844,1
32845,0
32846,0
32847,1
32848,1
32849,0
32850,1
32851,0
32852,0
32853,1
32854,0
32855,1
32856,0
32857,0
32858,0
32859,0
32860,1
32861,1
32862,1
32863,1
32864,0
32865,1
32866,0
32867,1
32868,0
32869,1
32870,1
32871,1
32872,0
32873,1
32874,1
32875,1
32876,0
32877,1
32878,0
32879,1
32880,1
32881,1
32882,1
32883,0
32884,1
32885,0
32886,0
32887,1
32888,0
32889,1
32890,1
32891,0
32892,0
32893,0
32894,1
32895,1
32896,0
32897,1
32898,0
32899,1
32900,0
32901,0
32902,0
32903,1
32904,0
32905,0
32906,0
32907,1
32908,0
32909,1
32910,0
32911,1
32912,1
32913,1
32914,1
32915,0
32916,0
32917,1
32918,1
32919,0
32920,1
32921,0
32922,0
32923,1
32924,0
32925,1
32926,1
32927,1
32928,1
32929,0
32930,0
32931,0
32932,1
32933,1
32934,1
32935,0
32936,1
32937,1
32938,1
32939,1
32940,0
32941,0
32942,1
32943,0
32944,0
32945,1
32946,0
32947,0
32948,0
32949,0
32950,0
32951,0
32952,1
32953,0
32954,1
32955,1
32956,0
32957,1
32958,0
32959,1
32960,0
32961,1
32962,1
32963,0
32964,1
32965,1
32966,0
32967,1
32968,1
32969,1
32970,0
32971,1
32972,1
32973,1
32974,0
32975,1
32976,0
32977,1
32978,1
32979,1
32980,0
32981,0
32982,1
32983,1
32984,1
32985,1
32986,1
32987,1
32988,1
32989,0
32990,0
32991,0
32992,1
32993,0
32994,0
32995,0
32996,1
32997,1
32998,1
32999,1
33000,1
33001,1
33002,1
33003,0
33004,1
33005,0
33006,1
33007,1
33008,1
33009,1
33010,1
33011,1
33012,1
33013,0
33014,1
33015,0
33016,0
33017,1
33018,1
33019,1
33020,0
33021,1
33022,0
33023,0
33024,1
33025,1
33026,1
33027,0
33028,1
33029,0
33030,1
33031,1
33032,0
33033,0
33034,1
33035,1
33036,0
33037,0
33038,0
33039,1
33040,1
33041,0
33042,1
33043,1
33044,1
33045,1
33046,0
33047,1
33048,1
33049,0
33050,0
33051,0
33052,1
33053,0
33054,1
33055,1
33056,1
33057,1
33058,1
33059,1
33060,1
33061,0
33062,1
33063,1
33064,1
33065,1
33066,0
33067,1
33068,0
33069,1
33070,0
33071,0
33072,1
33073,1
33074,1
33075,1
33076,1
33077,1
33078,1
33079,1
33080,1
33081,0
33082,1
33083,1
33084,1
33085,0
33086,1
33087,0
33088,0
33089,1
33090,1
33091,1
33092,1
33093,0
33094,0
33095,0
33096,1
33097,0
33098,0
33099,1
33100,0
33101,1
33102,1
33103,0
33104,0
33105,0
33106,1
33107,0
33108,1
33109,1
33110,0
33111,1
33112,0
33113,1
33114,0
33115,0
33116,0
33117,1
33118,0
33119,1
33120,0
33121,0
33122,1
33123,1
33124,1
33125,1
33126,1
33127,0
33128,0
33129,1
33130,0
33131,1
33132,1
33133,0
33134,0
33135,1
33136,1
33137,1
33138,0
33139,0
33140,1
33141,0
33142,1
33143,1
33144,0
33145,1
33146,0
33147,0
33148,1
33149,1
33150,1
33151,1
33152,0
33153,1
33154,1
33155,1
33156,0
33157,1
33158,0
33159,1
33160,0
33161,1
33162,0
33163,0
33164,1
33165,1
33166,1
33167,0
33168,0
33169,0
33170,1
33171,1
33172,0
33173,0
33174,0
33175,0
33176,0
33177,1
33178,1
33179,0
33180,0
33181,1
33182,0
33183,1
33184,0
33185,0
33186,1
33187,0
33188,0
33189,0
33190,0
33191,0
33192,1
33193,1
33194,1
33195,1
33196,1
33197,0
33198,1
33199,1
33200,1
33201,0
33202,1
33203,0
33204,1
33205,1
33206,1
33207,0
33208,1
33209,1
33210,0
33211,0
33212,1
33213,1
33214,1
33215,1
33216,0
33217,1
33218,0
33219,1
33220,1
33221,1
33222,0
33223,1
33224,0
33225,0
33226,1
33227,0
33228,1
33229,0
33230,1
33231,0
33232,0
33233,1
33234,0
33235,0
33236,0
33237,0
33238,0
33239,1
33240,0
33241,0
33242,1
33243,1
33244,0
33245,0
33246,1
33247,0
33248,1
33249,0
33250,1
33251,0
33252,1
33253,1
33254,0
33255,1
33256,0
33257,0
33258,0
33259,0
33260,1
33261,0
33262,1
33263,1
33264,1
33265,0
33266,1
33267,0
33268,0
33269,1
33270,1
33271,0
33272,0
33273,0
33274,0
33275,1
33276,0
33277,1
33278,0
33279,1
33280,0
33281,0
33282,1
33283,1
33284,0
33285,1
33286,1
33287,1
33288,0
33289,1
33290,0
33291,1
33292,1
33293,1
33294,1
33295,1
33296,0
33297,1
33298,1
33299,0
33300,0
33301,0
33302,1
33303,1
33304,1
33305,0
33306,1
33307,0
33308,1
33309,1
33310,1
33311,1
33312,0
33313,1
33314,1
33315,0
33316,0
33317,1
33318,0
33319,0
33320,0
33321,1
33322,1
33323,1
33324,0
33325,0
33326,1
33327,1
33328,1
33329,0
33330,0
33331,1
33332,0
33333,1
33334,0
33335,1
33336,0
33337,0
33338,0
33339,0
33340,0
33341,0
33342,0
33343,0
33344,1
33345,1
33346,0
33347,1
33348,1
33349,0
33350,0
33351,1
33352,1
33353,0
33354,0
33355,0
33356,1
33357,1
33358,0
33359,1
33360,1
33361,1
33362,1
33363,1
33364,0
33365,0
33366,1
33367,1
33368,0
33369,1
33370,1
33371,0
33372,0
33373,1
33374,1
33375,1
33376,1
33377,0
33378,1
